imdb_title_id,original_title,year,date_published,genre,duration,country,language,imdb_score,budget,worldwide_gross_income
tt0322545,Herr Lehmann,2003,2003-10-02,"Comedy, Drama",105,Germany,German,7.2,EUR 6000000,$ 4143889
tt0322589,Honey,2003,2004-04-30,"Drama, Music, Romance",94,USA,English,5.4,$ 18000000,$ 62228395
tt0322645,Inuyasha - Toki wo Koeru Omoi,2001,2005-05-25,"Animation, Action, Adventure",100,Japan,Japanese,7.3,,$ 10539779
tt0322659,Northfork,2003,2003-08-01,"Drama, Fantasy",103,USA,English,6.3,$ 1900000,$ 1599804
tt0322674,De Tweeling,2002,2002-12-12,"Drama, Romance, War",137,"Netherlands, Luxembourg","Dutch, German, English, French",7.4,,$ 5938165
tt0322700,I Love Your Work,2003,2008-07-02,"Drama, Mystery",111,USA,English,5.3,$ 1650000,$ 3264
tt0322725,L'imbalsamatore,2002,2002-09-06,"Drama, Romance",100,Italy,Italian,7.0,,$ 384336
tt0322731,Impulsos,2002,2002-05-24,Thriller,91,Spain,Spanish,4.5,,$ 113759
tt0322807,Jagoda u supermarketu,2003,2004-05-28,"Action, Comedy, Adventure",83,"Serbia, Germany, Republic of North Macedonia, Italy",Serbian,6.5,,$ 77586
tt0322824,Japón,2002,2004-07-18,Drama,130,Mexico,Spanish,6.9,$ 250050,$ 206784
tt0322830,Je suis votre homme,2004,2004-08-25,Comedy,106,France,French,5.9,,$ 479160
tt0322936,Kehtaa Hai Dil Baar Baar,2002,2002-11-15,"Comedy, Drama, Romance",119,"India, USA","Hindi, English",4.7,,$ 95415
tt0322999,Ze film,2005,2005-02-23,Comedy,105,France,French,5.4,,$ 847646
tt0323013,Lakshya,2004,2004-06-18,"Action, Drama, Romance",186,India,Hindi,7.9,INR 300000000,$ 5859242
tt0323033,Laws of Attraction,2004,2004-08-20,"Comedy, Romance",90,"Ireland, UK, Germany",English,5.9,$ 32000000,$ 30031874
tt0323298,The Mother,2003,2004-01-16,"Drama, Romance",112,UK,English,6.7,$ 2500000,$ 3039587
tt0323425,No debes estar aquí,2002,2002-05-24,"Horror, Thriller",96,"Spain, Argentina, France",Spanish,4.2,,$ 839943
tt0323443,Nousukausi,2003,2003-02-28,Comedy,98,Finland,Finnish,6.7,EUR 1087000,$ 1337433
tt0323546,Paayum Puli,1985,1985-01-01,Action,130,India,"Tamil, Hindi",6.6,,INR 18000000
tt0323551,Pahat pojat,2003,2003-01-17,"Action, Biography, Crime",126,Finland,Finnish,6.2,EUR 1525000,$ 4778324
tt0323572,Chasing Papi,2003,2003-04-16,"Comedy, Romance",80,USA,"English, Spanish",4.8,,$ 12661189
tt0323630,Pon,2002,2004-05-14,"Horror, Mystery, Thriller",102,South Korea,Korean,6.2,,$ 21784403
tt0323633,Melvin Goes to Dinner,2003,2003-12-04,"Comedy, Drama, Romance",83,USA,English,6.8,,$ 4168
tt0323642,Piglet's Big Movie,2003,2003-09-05,"Animation, Adventure, Comedy",75,USA,English,6.2,,$ 62870546
tt0323807,Ricordati di me,2003,2003-02-14,"Comedy, Romance, Drama",125,"Italy, France, UK","Italian, French, English",6.4,EUR 5000000,$ 12909601
tt0323872,Salmer fra kjøkkenet,2003,2003-12-19,"Comedy, Drama",95,"Norway, Sweden","Norwegian, Swedish",7.3,,$ 2823472
tt0323939,Shade,2003,2004-05-09,"Crime, Thriller",101,USA,English,6.3,$ 10000000,$ 459098
tt0323944,Shattered Glass,2003,2004-11-12,"Drama, History",94,"USA, Canada",English,7.1,$ 6000000,$ 2944752
tt0323998,Smala Sussie,2003,2003-10-03,"Comedy, Crime, Mystery",97,Sweden,"Swedish, English",6.9,SEK 13800000,$ 90132
tt0324123,Seopeuraijeu,2002,2002-07-05,"Comedy, Romance",98,South Korea,Korean,5.9,,$ 1790131
tt0324127,Suspect Zero,2004,2005-03-25,"Crime, Horror, Mystery",99,"UK, Germany, USA",English,5.8,$ 27000000,$ 11416075
tt0324133,Swimming Pool,2003,2003-10-31,"Crime, Drama, Mystery",102,"France, UK","English, French",6.7,,$ 22441497
tt0324158,Tan de repente,2002,2003-06-19,"Comedy, Drama",92,"Argentina, Netherlands",Spanish,6.4,,$ 153985
tt0324197,Le temps du loup,2003,2004-06-04,"Drama, Horror",114,"France, Austria, Germany","French, Romanian",6.6,,$ 499149
tt0324216,The Texas Chainsaw Massacre,2003,2003-11-28,Horror,98,USA,English,6.2,$ 9500000,$ 107362708
tt0324242,Sam gang,2002,2002-07-12,"Horror, Mystery",140,"Hong Kong, South Korea, Thailand","Korean, English, Mandarin, Thai, Cantonese",6.2,,$ 1691811
tt0324296,Totsunyûseyo! Asama sansô jiken,2002,2002-05-11,"Action, Crime, Drama",130,Japan,Japanese,6.2,,$ 6394240
tt0324518,Wai See Lee: Lam huet yan,2002,2002-03-28,"Action, Romance, Sci-Fi",88,Hong Kong,Cantonese,4.0,,$ 1158912
tt0324554,Wicker Park,2004,2004-09-03,"Drama, Mystery, Romance",114,USA,"English, Chinese",7.0,$ 30000000,$ 21741598
tt0324952,3 Blind Mice,2003,2003-10-08,"Crime, Thriller",93,"France, UK","English, French",4.2,EUR 4800000,$ 41740
tt0325005,[Anti]killer,2002,2002-08-01,"Action, Crime",114,Russia,"Russian, Spanish",5.6,$ 1500000,$ 875688
tt0325007,April's Shower,2003,2003-10-15,"Comedy, Romance",100,USA,English,5.0,$ 1000000,$ 16377
tt0325011,"Arrivederci amore, ciao",2006,2006-02-24,"Crime, Drama, Thriller",107,"Italy, France","Italian, Spanish, French, Croatian",6.9,EUR 4300000,$ 817569
tt0325030,Il est plus facile pour un chameau...,2003,2004-06-18,"Adventure, Comedy, Drama",110,"France, Italy","French, Italian, Spanish, English",5.8,,$ 2590219
tt0325055,Sylvia,2003,2004-01-30,"Biography, Drama, Romance",110,UK,English,6.3,GBP 7000000,$ 2917393
tt0325123,Bright Young Things,2003,2003-10-03,"Comedy, Drama, War",102,UK,English,6.6,,$ 2905499
tt0325145,La caja 507,2002,2004-01-02,"Action, Adventure, Crime",104,Spain,Spanish,6.8,EUR 3000000,$ 2067335
tt0325165,Chaempieon,2002,2002-06-28,Drama,117,South Korea,Korean,6.6,KRW 7850000000,$ 10569737
tt0325191,Sabah,2005,2005-05-27,"Comedy, Drama, Romance",86,Canada,"English, Arabic",6.7,,$ 7963
tt0325234,The Delicate Art of Parking,2003,2006-09-28,Comedy,86,Canada,English,6.4,$ 944149,$ 213008
tt0325258,Dickie Roberts: Former Child Star,2003,2004-07-30,Comedy,98,USA,English,5.6,$ 17000000,$ 23769505
tt0325478,Tahara,2002,2002,Drama,86,Israel,"English, Arabic, Hebrew",5.8,,$ 51246
tt0325534,Hayanbang,2002,2002-11-15,"Horror, Mystery",95,South Korea,Korean,4.6,,$ 1155954
tt0325537,Head of State,2003,2003-07-25,Comedy,95,USA,English,5.5,$ 35200000,$ 38620484
tt0325596,The I Inside,2004,2004-05-21,"Mystery, Sci-Fi, Thriller",90,"UK, USA",English,6.1,$ 8800000,$ 72962
tt0325655,Gin gwai,2002,2003-05-16,"Horror, Mystery",99,"Hong Kong, Singapore","Cantonese, Thai, Mandarin, English, Hakka",6.7,SGD 4500000,$ 12165016
tt0325675,Karpuz Kabugundan Gemiler Yapmak,2004,2004-11-26,"Comedy, Drama, Family",97,Turkey,Turkish,7.9,,$ 13500
tt0325694,Kolay para,2002,2002-12-06,"Action, Comedy, Crime",97,Turkey,Turkish,4.5,,$ 129018
tt0325703,Lara Croft Tomb Raider: The Cradle of Life,2003,2003-10-24,"Action, Adventure, Fantasy",117,"USA, Germany, Japan, UK, Hong Kong","English, Mandarin",5.6,$ 95000000,$ 160099222
tt0325710,The Last Samurai,2003,2004-01-09,"Action, Drama, War",154,"USA, New Zealand, Japan","English, Japanese",7.7,$ 140000000,$ 454627263
tt0325713,Lautlos,2004,2004-04-29,"Action, Crime, Romance",94,Germany,German,6.5,,$ 196724
tt0325733,Was nützt die Liebe in Gedanken,2004,2004-11-24,"Drama, Romance",89,Germany,German,7.1,,$ 1192335
tt0325734,Liegen lernen,2003,2003-09-04,"Comedy, Drama, Romance",87,Germany,German,6.8,,$ 1764411
tt0325743,Lightereul kyeora,2002,2002-07-19,"Comedy, Drama",105,South Korea,Korean,6.3,,$ 7680210
tt0325761,Luster,2002,2004-02-10,"Comedy, Drama",92,USA,English,5.5,,$ 24137
tt0325805,Matchstick Men,2003,2003-09-26,"Comedy, Crime, Drama",116,"USA, UK",English,7.3,$ 62000000,$ 65565672
tt0325826,Mille mois,2003,2004-07-09,Drama,124,"France, Belgium, Morocco, Germany",French,6.2,,$ 30789
tt0325948,Le pacte du silence,2003,2003-03-05,"Drama, Mystery, Romance",95,France,"French, Latin, Portuguese",5.7,,$ 598131
tt0325958,Pas si grave,2003,2003-03-05,"Comedy, Drama, Family",103,"France, Belgium, Spain","French, Spanish",5.3,,$ 1110634
tt0325968,Perfect Strangers,2003,2004-02-26,"Drama, Romance, Thriller",96,New Zealand,English,5.2,,$ 309740
tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003,2003-09-05,"Action, Adventure, Fantasy",143,USA,English,8.0,$ 140000000,$ 654264015
tt0326036,Qui a tué Bambi?,2003,2003-12-24,"Thriller, Drama",126,France,French,6.1,,$ 973173
tt0326148,Showboy,2002,2002-06-22,"Comedy, Drama",93,"USA, UK",English,5.2,$ 300000,$ 34646
tt0326174,Smoking Room,2002,2002-06-14,Drama,88,Spain,Spanish,6.7,,$ 312790
tt0326208,Stander,2003,2003-10-10,"Action, Biography, Crime",111,"Canada, Germany, South Africa, UK","English, Afrikaans, Zulu",7.2,$ 15000000,$ 272791
tt0326292,The Tollbooth,2004,2004-10-22,Comedy,85,USA,English,5.4,,$ 4546
tt0326357,El viaje hacia el mar,2003,2003-08-08,"Adventure, Comedy",78,"Uruguay, Argentina",Spanish,7.1,,$ 19225
tt0326429,Das Wunder von Bern,2003,2003-10-16,"Drama, Sport",118,Germany,"German, Swiss German",6.7,EUR 7300000,$ 24816394
tt0326441,Yeseuteodei,2002,2002-06-13,"Action, Crime, Sci-Fi",121,South Korea,"Korean, English",5.0,$ 5000000,$ 1589942
tt0326576,Humraaz,2002,2002-07-26,"Action, Musical, Romance",173,India,Hindi,6.3,,$ 72303
tt0326664,Swimming Upstream,2003,2003-02-27,"Biography, Drama, Sport",114,"Australia, USA","English, Latin",7.1,,$ 791154
tt0326722,Agni Varsha,2002,2002-08-30,"Drama, Fantasy, Romance",130,India,Hindi,4.6,,$ 51549
tt0326746,Baba,2002,2002-08-15,"Action, Drama, Fantasy",179,India,"Tamil, Telugu",5.2,,$ 33433
tt0326769,Biker Boyz,2003,2003-08-01,"Action, Drama",110,USA,English,4.7,$ 24000000,$ 23510621
tt0326805,Chori Chori,2003,2003-08-01,"Comedy, Romance, Musical",135,India,Hindi,4.8,,$ 833714
tt0326806,Civil Brand,2002,2002-05-26,"Drama, Thriller, Crime",95,USA,English,5.2,$ 500000,$ 254293
tt0326828,A Different Loyalty,2004,2004-11-12,"Drama, Romance, Thriller",96,"Canada, UK, USA, Malta","English, Russian, Arabic",5.0,$ 13000000,$ 574672
tt0326835,Dot the I,2003,2003-10-31,"Drama, Romance, Thriller",92,"UK, Spain, USA",English,6.8,,$ 307486
tt0326856,Envy,2004,2004-08-06,Comedy,99,USA,English,4.8,$ 40000000,$ 14494036
tt0326900,Good Boy!,2003,2004-05-07,"Comedy, Drama, Family",88,USA,English,5.1,$ 18000000,$ 45490616
tt0326905,The Great Raid,2005,2006-07-07,"Action, Drama, War",132,"USA, Australia","Filipino, English, Tagalog, Japanese",6.7,$ 80000000,$ 10777375
tt0326965,In My Sleep,2010,2010-04-23,"Drama, Mystery, Thriller",104,USA,English,5.5,$ 1000000,$ 30158
tt0326976,Intoxicating,2003,2003-01-11,"Drama, Thriller",109,USA,English,4.8,,$ 11560
tt0326977,Io non ho paura,2003,2003-03-14,"Crime, Drama, Mystery",108,"Italy, Spain, UK",Italian,7.4,,$ 7354418
tt0326983,Jaani Dushman: Ek Anokhi Kahani,2002,2002-08-16,"Action, Fantasy, Thriller",170,India,Hindi,2.8,,$ 1431240
tt0326992,Joheun saram isseumyeon sogae shikeojwo,2002,2002-08-02,"Comedy, Romance",101,South Korea,Korean,5.8,,$ 2625603
tt0327056,Mystic River,2003,2003-10-24,"Crime, Drama, Mystery",138,"USA, Australia",English,7.9,$ 25000000,$ 156595191
tt0327071,Om Jai Jagadish,2002,2002-07-08,"Drama, Musical",172,India,Hindi,5.5,,$ 74437
tt0327084,Over the Hedge,2006,2006-10-27,"Animation, Adventure, Comedy",83,USA,English,6.7,$ 80000000,$ 339795890
tt0327137,Secondhand Lions,2003,2003-09-19,"Comedy, Drama, Family",111,USA,English,7.5,$ 30000000,$ 48260279
tt0327162,The Stepford Wives,2004,2004-07-09,"Comedy, Horror, Sci-Fi",93,USA,English,5.3,$ 90000000,$ 103370127
tt0327169,Sungnyangpali sonyeoui jaerim,2002,2002-07-26,"Action, Comedy, Sci-Fi",123,South Korea,Korean,5.5,$ 11000000,$ 791247
tt0327210,Uncle Nino,2003,2003-10-21,"Comedy, Drama, Family",104,USA,English,6.6,,$ 165000
tt0327226,Verrückt nach Paris,2002,2002-09-12,"Comedy, Drama",90,"Germany, France",German,6.2,,$ 150198
tt0327227,Verschwende deine Jugend,2003,2003-07-02,"Music, Comedy, Drama",97,Germany,"German, English",6.6,,$ 601039
tt0327247,The Whole Ten Yards,2004,2004-10-01,"Comedy, Crime, Thriller",98,USA,"English, Hungarian, Hebrew",5.5,$ 40000000,$ 26170671
tt0327259,À la petite semaine,2003,2003-06-25,"Comedy, Drama",100,France,French,6.4,,$ 1202146
tt0327344,Pelle politibil,2002,2002-12-26,"Adventure, Comedy, Family",74,Norway,Norwegian,5.2,,$ 1054344
tt0327437,Around the World in 80 Days,2004,2005-01-28,"Action, Adventure, Comedy",120,"USA, Germany, Ireland, UK","English, Cantonese, French, German, Hindi, Turkish",5.9,$ 110000000,$ 72178895
tt0327520,Brak,2002,2002-11-07,"Comedy, Drama",86,Czech Republic,Czech,4.3,,$ 34843
tt0327546,Cantando dietro i paraventi,2003,2003-10-24,"Drama, History, Music",98,"Italy, UK, France","Italian, Mandarin, English",6.4,,$ 1071748
tt0327554,Catwoman,2004,2004-08-27,"Action, Crime, Fantasy",104,USA,"English, Spanish",3.4,$ 100000000,$ 82102379
tt0327594,Reeseville,2003,2003-03-07,"Mystery, Thriller",99,USA,English,5.1,,$ 14824
tt0327597,Coraline,2009,2009-06-19,"Animation, Drama, Family",100,USA,"English, Russian",7.7,$ 60000000,$ 124596837
tt0327643,Dirty Love,2005,2006-05-05,"Comedy, Romance",91,USA,English,3.6,,$ 36099
tt0327660,Lung do kei yuen,2005,2005-01-06,"Animation, Action, Adventure",85,Hong Kong,"English, Mandarin, Cantonese",4.9,$ 10000000,$ 27460
tt0327679,Ella Enchanted,2004,2005-07-01,"Comedy, Family, Fantasy",96,"USA, Ireland, UK",English,6.3,$ 31000000,$ 27388767
tt0327717,Feestje,2004,2004-02-12,"Comedy, Drama, Romance",95,Netherlands,Dutch,4.5,EUR 3000000,$ 647110
tt0327753,Funny Ha Ha,2002,2007-04-19,"Comedy, Drama, Romance",85,USA,English,6.5,,$ 88078
tt0327850,The Rundown,2003,2004-03-05,"Action, Adventure, Comedy",104,USA,"English, Portuguese",6.7,$ 85000000,$ 80981914
tt0328045,Kymmenen riivinrautaa,2002,2002-08-30,Comedy,103,Finland,Finnish,5.2,,$ 159069
tt0328077,Love Object,2003,2004-09-08,"Drama, Horror, Romance",88,USA,English,6.3,$ 1000000,$ 6028
tt0328099,Malibu's Most Wanted,2003,2003-04-18,"Comedy, Crime",86,USA,English,5.2,$ 15000000,$ 34622504
tt0328107,Man on Fire,2004,2004-09-10,"Action, Crime, Drama",146,"USA, UK, Mexico, Switzerland","English, Spanish",7.7,$ 70000000,$ 130834852
tt0328132,Menolippu Mombasaan,2002,2002-09-06,"Comedy, Drama",88,Finland,Finnish,6.0,EUR 1280000,$ 1011700
tt0328258,Pinpon,2002,2004-07-30,"Comedy, Drama, Sport",114,Japan,"Japanese, Cantonese",7.1,,$ 1483384
tt0328270,Polleke,2003,2003-10-11,Family,94,Netherlands,Dutch,6.8,EUR 3200000,$ 611598
tt0328349,Sahar el layaly,2003,2003-07-16,"Drama, Romance",128,Egypt,Arabic,7.0,EGP 3000000,$ 1192090
tt0328432,Sibelius,2003,2003-09-12,"Biography, Drama, History",120,Finland,"Finnish, Swedish, German",5.2,EUR 1700000,$ 2357736
tt0328503,Taj Mahal: An Eternal Love Story,2005,2006-05-01,"Drama, History, Musical",164,"USA, India, Pakistan","Hindi, Urdu",5.1,,$ 41726
tt0328509,Le tango des Rashevski,2003,2003-09-03,"Drama, Romance",90,"Belgium, Luxembourg, France","English, Hebrew, French",6.6,,$ 1008622
tt0328538,Thirteen,2003,2003-11-21,Drama,100,"USA, UK","English, Spanish, Portuguese",6.8,$ 2000000,$ 10128960
tt0328589,Under the Tuscan Sun,2003,2004-05-07,"Comedy, Drama, Romance",113,"USA, Italy","English, Italian, Polish, French, Spanish, German",6.8,$ 18000000,$ 58878723
tt0328671,Yeh Hai Jalwa,2002,2002-07-03,"Comedy, Drama, Romance",165,India,Hindi,4.7,INR 150000000,$ 128295
tt0328675,Yeonae soseol,2002,2002-08-15,"Drama, Romance",106,South Korea,Korean,7.1,,$ 9230
tt0328802,11'09''01 - September 11,2002,2002-09-11,Drama,134,"UK, France, Egypt, Japan, Mexico, USA, Iran","English, Spanish, French, Arabic, Hebrew, Persian, French Sign Language, Japanese",6.9,,$ 1266063
tt0328828,American Wedding,2003,2003-10-03,Comedy,96,"USA, Germany",English,6.3,$ 55000000,$ 232722935
tt0328831,L'anima gemella,2002,2003-04-11,Comedy,98,Italy,Italian,6.3,,$ 1052738
tt0328844,Arven,2003,2004-03-26,Drama,115,"Denmark, Sweden, Norway, UK","Danish, Swedish, French, Norwegian",7.3,,$ 1388297
tt0328880,Brother Bear,2003,2004-03-05,"Animation, Adventure, Comedy",85,USA,"English, Inuktitut, Croatian, Serbian",6.8,$ 128000000,$ 250397798
tt0328890,Bienvenue au gîte,2003,2003-09-03,"Comedy, Drama, Romance",105,"France, UK",French,5.6,,$ 2038842
tt0329028,Dumb and Dumberer: When Harry Met Lloyd,2003,2003-08-22,Comedy,85,USA,English,3.4,$ 19000000,$ 39267515
tt0329030,The Dust Factory,2004,2010-05-22,"Drama, Family, Fantasy",99,USA,English,6.0,,$ 12311
tt0329042,El Alamein - La linea del fuoco,2002,2002-11-08,"Drama, War",117,Italy,Italian,7.1,,$ 975881
tt0329095,La forza del passato,2002,2002-09-06,Drama,98,Italy,Italian,6.7,,$ 125278
tt0329101,Freddy vs. Jason,2003,2003-10-10,"Action, Horror",97,"Canada, USA",English,5.7,$ 30000000,$ 116632628
tt0329106,Führer Ex,2002,2002-11-05,Drama,105,"Germany, Italy",German,6.6,EUR 5000000,$ 51772
tt0329111,Les égarés,2003,2003-08-20,"Drama, Romance, War",95,"France, UK",French,6.5,,$ 3184020
tt0329162,Devil's Pond,2003,2005-03-02,"Drama, Thriller",92,USA,English,5.4,$ 5000000,$ 15027
tt0329330,Lugares comunes,2002,2002-09-12,Drama,108,"Spain, Argentina",Spanish,7.6,,$ 2108596
tt0329354,Marigold,2007,2007-08-17,"Comedy, Romance",110,"USA, India",English,4.8,,$ 953308
tt0329388,Monsieur Ibrahim et les fleurs du Coran,2003,2003-08-29,"Comedy, Drama",96,France,"French, Turkish",7.3,,$ 12364836
tt0329485,Le papillon,2002,2002-12-18,"Adventure, Comedy, Drama",85,France,French,7.2,,$ 6738135
tt0329493,"Peor imposible, ¿qué puede fallar?",2002,2002-07-19,Comedy,100,"Spain, UK",Spanish,3.3,EUR 2100000,$ 240827
tt0329575,Seabiscuit,2003,2003-10-31,"Drama, History, Sport",140,USA,English,7.3,$ 87000000,$ 148336445
tt0329584,Les sentiments,2003,2004-03-05,"Drama, Romance",94,France,French,6.3,,$ 8385395
tt0329691,Torque,2004,2004-06-18,"Action, Comedy, Crime",84,USA,English,4.1,$ 40000000,$ 46546197
tt0329706,"Un homme, un vrai",2003,2003-05-28,"Comedy, Drama",117,France,"French, Spanish",6.5,,$ 480671
tt0329717,Hollywood Homicide,2003,2003-12-19,"Action, Comedy, Crime",116,USA,English,5.3,$ 75000000,$ 51142659
tt0329731,Velocità massima,2002,2002-09-03,Drama,111,Italy,Italian,6.4,,$ 381162
tt0329767,Wilbur Wants to Kill Himself,2002,2002-11-08,"Comedy, Drama, Romance",111,"Denmark, UK, Sweden, France",English,6.8,$ 4000000,$ 1873482
tt0329774,xXx: State of the Union,2005,2005-04-29,"Action, Adventure, Crime",101,USA,English,4.4,$ 113000000,$ 71022693
tt0330073,Der Bockerer IV - Prager Frühling,2003,2003-10-31,Drama,90,Austria,German,6.0,,$ 68300
tt0330080,Le grand rôle,2004,2007-08-24,"Comedy, Drama, Romance",89,France,"French, Yiddish",5.5,,$ 306981
tt0330082,Boom,2003,2003-09-19,"Crime, Thriller",100,India,"English, Hindi, Marathi",2.3,,$ 1550273
tt0330099,The Brown Bunny,2003,2003-11-14,Drama,93,"USA, Japan",English,5.0,$ 10000000,$ 402599
tt0330111,The Calcium Kid,2004,2004-08-06,"Comedy, Sport",89,UK,English,5.6,,$ 109202
tt0330136,Charly,2002,2002-09-20,"Comedy, Drama, Romance",103,USA,English,6.6,$ 950000,$ 814666
tt0330193,Les dangereux,2002,2002-12-06,"Comedy, Crime",108,Canada,French,3.7,CAD 7400000,$ 341280
tt0330217,Dil Ka Rishta,2003,2003-01-17,"Drama, Musical, Romance",150,India,Hindi,4.7,,$ 526571
tt0330225,Dodookmatgo motsala,2002,2002-09-20,Comedy,106,South Korea,Korean,6.0,,$ 1939052
tt0330229,Dolls,2002,2002-10-31,"Drama, Romance",114,Japan,Japanese,7.6,,$ 5405725
tt0330243,Dzien swira,2002,2002-06-07,"Comedy, Drama, Romance",93,Poland,Polish,8.1,,$ 1277521
tt0330247,Défense d'aimer,2002,2002-10-16,Drama,96,France,"French, English, Italian",5.6,,$ 36745
tt0330316,Gamunui yeonggwang,2002,2002-09-13,"Comedy, Crime, Romance",113,South Korea,Korean,6.1,,$ 61583
tt0330373,Harry Potter and the Goblet of Fire,2005,2005-11-25,"Adventure, Family, Fantasy",157,"UK, USA","English, French",7.7,$ 150000000,$ 896381256
tt0330501,Ju-on 2,2000,2004-04-01,"Horror, Mystery",76,Japan,Japanese,6.2,,$ 196200
tt0330506,Kamenák,2003,2003-01-22,Comedy,100,Czech Republic,Czech,3.0,,$ 1051138
tt0330602,Mambo Italiano,2003,2004-08-20,"Comedy, Drama, Romance",88,Canada,"English, Italian, French",6.7,CAD 5000000,$ 9638258
tt0330691,Il cartaio,2004,2004-01-02,"Horror, Mystery, Thriller",103,Italy,Italian,4.9,EUR 2000000,$ 3368452
tt0330702,Non ti muovere,2004,2004-03-12,"Drama, Romance",125,"Italy, Spain, UK",Italian,7.1,,$ 12071007
tt0330793,The Punisher,2004,2004-07-02,"Action, Crime, Drama",124,"USA, Germany",English,6.4,$ 33000000,$ 54700105
tt0330843,Saathiya,2002,2002-12-20,"Drama, Family, Romance",138,India,Hindi,6.9,,$ 541367
tt0330911,Elina - Som om jag inte fanns,2002,2003-01-31,"Drama, Family",77,"Sweden, Finland","Swedish, Finnish",7.0,SEK 15450000,$ 320776
tt0331041,Kahlekuningas,2002,2002-10-04,"Comedy, Drama, Family",94,"Finland, Sweden, France","Finnish, Swedish",6.4,FIM 10500000,$ 67540
tt0331072,The Wannabes,2003,2003-09-25,Comedy,94,Australia,English,4.0,,$ 815731
tt0331088,YMCA Yagudan,2002,2002-10-02,Drama,104,South Korea,Korean,6.4,,$ 8271113
tt0331314,Bunyan and Babe,2017,2017-01-12,"Animation, Adventure, Comedy",84,"USA, India",English,5.0,,$ 72060
tt0331338,16 Years of Alcohol,2003,2004-07-30,"Crime, Drama",102,UK,English,6.3,,$ 8046
tt0331370,Whisky,2004,2006-11-30,"Comedy, Drama",99,"Uruguay, Argentina, Germany, Spain","Spanish, Portuguese, Italian",7.1,$ 500000,$ 633761
tt0331468,Cold Creek Manor,2003,2004-01-30,"Drama, Mystery, Thriller",118,"USA, Canada, UK",English,5.0,,$ 29119434
tt0331525,The Intended,2002,2003-08-22,"Drama, Thriller",110,"UK, Denmark",English,5.7,$ 3800000,$ 16290
tt0331632,Scooby-Doo 2: Monsters Unleashed,2004,2004-04-09,"Adventure, Comedy, Family",93,"USA, Canada",English,5.1,$ 80000000,$ 181216833
tt0331639,Shakthi: The Power,2002,2002-09-20,"Action, Drama",170,India,"Hindi, English",6.0,,$ 171672
tt0331701,El viaje de Carol,2002,2002-09-06,Drama,103,"Spain, Portugal","Spanish, English",6.7,EUR 2760000,$ 1527127
tt0331811,11:14,2003,2004-08-20,"Crime, Drama, Mystery",86,"USA, Canada",English,7.2,$ 6000000,$ 3810792
tt0331851,Armaan,2003,2003-05-16,"Drama, Family, Romance",158,India,Hindi,5.2,,$ 2174005
tt0331933,Man of the House,2005,2005-08-05,"Comedy, Crime",100,USA,English,5.4,$ 40000000,$ 21577624
tt0331952,The Clearing,2004,2004-11-26,"Drama, Mystery, Thriller",95,"Germany, USA, UK",English,5.8,,$ 12520799
tt0331953,Club Dread,2004,2004-08-06,"Comedy, Horror, Mystery",104,"USA, Mexico",English,5.7,$ 8600000,$ 7565807
tt0332047,Fever Pitch,2005,2005-09-30,"Comedy, Drama, Romance",104,"USA, Germany",English,6.2,$ 30000000,$ 50605163
tt0332280,The Notebook,2004,2005-06-24,"Drama, Romance",123,USA,English,7.8,$ 29000000,$ 115882795
tt0332281,Nowhere to Go But Up,2003,2004-05-07,"Comedy, Romance, Drama",98,"USA, France, Germany",English,5.4,,$ 97473
tt0332285,Off the Map,2003,2007-04-04,Drama,105,USA,"English, Spanish",7.2,,$ 1319492
tt0332318,Pinocchio 3000,2004,2006-01-05,"Animation, Family, Fantasy",80,"Canada, France, Spain, Germany","Spanish, French, English",3.9,$ 12000000,$ 1464478
tt0332322,Poniente,2002,2002-09-13,"Drama, Romance",96,Spain,Spanish,5.8,,$ 91972
tt0332375,Saved!,2004,2005-06-03,"Comedy, Drama",92,"USA, Canada",English,6.7,$ 5000000,$ 10275509
tt0332379,The School of Rock,2003,2004-04-02,"Comedy, Music",109,"USA, Germany",English,7.1,$ 35000000,$ 131095614
tt0332381,Hafið,2002,2002-09-13,"Comedy, Drama",109,"Iceland, France, Norway","Icelandic, Norwegian, English",6.8,,$ 176401
tt0332452,Troy,2004,2004-05-21,"Drama, History",163,"USA, Malta, UK",English,7.2,$ 175000000,$ 497409852
tt0332605,Dom durakov,2002,2003-01-31,"Drama, Music, Romance",104,"Russia, France","Chechen, Russian",7.1,$ 2500000,$ 157613
tt0332639,He ni zai yi qi,2002,2003-11-21,"Drama, Music",116,"China, South Korea",Mandarin,7.3,,$ 14687167
tt0332658,Intermission,2003,2004-06-25,"Comedy, Crime, Drama",105,"Ireland, UK",English,6.8,$ 5000000,$ 5175215
tt0332701,Mga munting tinig,2002,2002-09-10,Drama,109,Philippines,"Filipino, Tagalog",6.9,,$ 69739
tt0332712,My Baby's Daddy,2004,2004-08-06,Comedy,86,USA,English,4.6,$ 12000000,$ 18490423
tt0332743,Salomé,2002,2002-11-22,Musical,85,Spain,Spanish,7.0,,$ 85323
tt0332817,La virgen de la lujuria,2002,2006-10-06,"Drama, Fantasy, Romance",151,Mexico,Spanish,5.6,,$ 64547
tt0332831,Xiao cheng zhi chun,2002,2003-12-11,"Drama, Romance",116,"China, Hong Kong, France, Netherlands",Mandarin,6.9,,$ 57751
