imdb_title_id,original_title,year,date_published,genre,duration,country,language,imdb_score,budget,worldwide_gross_income
tt0010323,Das Cabinet des Dr. Caligari,1920,1920-02-27,"Fantasy, Horror, Mystery",76,Germany,German,8.1,18000,0.08811
tt0012190,The Four Horsemen of the Apocalypse,1921,1923-04-16,"Drama, Romance, War",150,USA,None,7.2,800000,91.83673
tt0012349,The Kid,1921,1923-11-26,"Comedy, Drama, Family",68,USA,"English, None",8.3,250000,0.26916
tt0014624,A Woman of Paris: A Drama of Fate,1923,1927-06-06,"Drama, Romance",82,USA,"None, English",7.0,351000,0.11233
tt0015864,The Gold Rush,1925,1925-10-23,"Adventure, Comedy, Drama",95,USA,"English, None",8.2,923000,0.26916
tt0018455,Sunrise: A Song of Two Humans,1927,1928-03-31,"Drama, Romance",94,USA,English,8.1,200000,1.21107
tt0018528,The Unknown,1927,1928-04-09,"Drama, Horror, Romance",63,USA,English,7.8,217000,0.04841
tt0018578,Wings,1927,1929-01-05,"Drama, Romance, War",144,USA,English,7.5,2000000,0.00746
tt0018773,The Circus,1928,1928-10-01,"Comedy, Romance",72,USA,English,8.1,900000,0.26916
tt0021106,Madam Satan,1930,1930-09-20,"Comedy, Drama, Musical",116,USA,English,6.5,980000,0.01005
tt0021749,City Lights,1931,1931-04-02,"Comedy, Drama, Romance",87,USA,English,8.5,1500000,0.46008
tt0021814,Dracula,1931,1931-02-14,"Drama, Fantasy, Horror",75,USA,"English, Hungarian, Latin",7.5,355000,0.85204
tt0021884,Frankenstein,1931,1935-12-02,"Drama, Horror, Romance",70,USA,"English, Latin",7.8,291000,0.01626
tt0022835,Dr. Jekyll and Mr. Hyde,1931,1932-01-03,"Horror, Sci-Fi",98,USA,English,7.6,535000,0.16615
tt0022913,Freaks,1932,1932-02-20,"Drama, Horror",64,USA,"English, German, French",7.9,310607,0.04072
tt0024034,42nd Street,1933,1933-09-16,"Comedy, Musical, Romance",89,USA,English,7.4,439000,0.016
tt0024216,King Kong,1933,1933-12-02,"Adventure, Horror, Sci-Fi",100,USA,English,7.9,670000,0.00651
tt0025164,The Gay Divorcee,1934,1934-10-12,"Comedy, Musical, Romance",107,USA,"English, French, Italian",7.5,520000,0.0675
tt0025746,The Scarlet Empress,1934,1934-11-09,"Drama, History, Romance",104,USA,English,7.6,900000,0.03299
tt0026138,Bride of Frankenstein,1935,1940-06-13,"Drama, Horror, Sci-Fi",75,USA,English,7.8,397024,0.10493
tt0026276,The Devil Is a Woman,1935,1935-11-09,"Comedy, Drama, Romance",79,USA,"English, Spanish",7.0,800000,0.02375
tt0026942,Roberta,1935,1935-03-08,"Comedy, Musical, Romance",106,USA,"English, French, Russian",7.1,610000,0.02493
tt0027977,Modern Times,1936,1937-03-12,"Comedy, Drama, Family",87,USA,English,8.5,1500000,4.57688
tt0028333,Swing Time,1936,1938-02-24,"Comedy, Musical, Romance",103,USA,"English, French",7.6,886000,0.04961
tt0029322,Nothing Sacred,1937,1937-11-26,"Comedy, Drama, Fantasy",77,USA,English,6.9,1831927,0.03765
tt0029453,Pépé le Moko,1937,1937-10-22,"Crime, Drama, Romance",94,France,"French, Arabic",7.7,60000,1.55895
tt0029546,Shall We Dance,1937,1937-10-27,"Comedy, Musical, Romance",109,USA,"English, French",7.5,991000,0.06662
tt0029583,Snow White and the Seven Dwarfs,1937,1938-11-30,"Animation, Family, Fantasy",83,USA,English,7.6,1499000,1849.25486
tt0029947,Bringing Up Baby,1938,1938-08-27,"Comedy, Family, Romance",102,USA,English,7.9,1073000,0.1118
tt0031252,Drums Along the Mohawk,1939,1948-10-20,"Drama, History, Romance",104,USA,English,7.1,2000000,0.1036
tt0031302,Fifth Avenue Girl,1939,1939-09-22,"Comedy, Romance",83,USA,English,6.8,607000,0.09636
tt0031381,Gone with the Wind,1939,1949-03-12,"Drama, History, Romance",238,USA,English,8.1,3977000,4023.52579
tt0031507,Jesse James,1939,1939-01-27,"Biography, Crime, Drama",106,USA,English,7.0,1600000,0.03444
tt0031679,Mr. Smith Goes to Washington,1939,1947-04-05,"Comedy, Drama",129,USA,English,8.1,1900000,1.44738
tt0032138,The Wizard of Oz,1939,1949-04-19,"Adventure, Family, Fantasy",102,USA,English,8.0,2777000,261.42032
tt0032143,The Women,1939,1947-11-19,"Comedy, Drama",133,USA,"English, French",7.8,1688000,0.16161
tt0032455,Fantasia,1940,1946-09-19,"Animation, Family, Fantasy",125,USA,English,7.8,2280000,764.11401
tt0032553,The Great Dictator,1940,1945-06-25,"Comedy, Drama, War",125,USA,"English, Esperanto",8.4,2000000,9.69879
tt0032762,The Mark of Zorro,1940,1940-11-08,"Action, Adventure, Romance",94,USA,"English, Spanish",7.5,1000000,0.03424
tt0032910,Pinocchio,1940,1947-11-27,"Animation, Comedy, Family",88,USA,English,7.4,2600000,1218.92045
tt0032976,Rebecca,1940,1941-11-18,"Drama, Mystery, Romance",130,USA,"English, French",8.1,1288000,0.72275
tt0033467,Citizen Kane,1941,1948-11-25,"Drama, Mystery",119,USA,"English, Italian",8.3,839727,15.94107
tt0033563,Dumbo,1941,1948-11-27,"Animation, Drama, Family",64,USA,English,7.2,950000,0.03731
tt0033870,The Maltese Falcon,1941,1945-10-30,"Film-Noir, Mystery",100,USA,English,8.0,375000,0.01255
tt0034162,The Sea Wolf,1941,1948-01-03,"Adventure, Drama",100,USA,English,7.5,1013217,0.06192
tt0034167,Sergeant York,1941,1948-12-01,"Biography, Drama, History",134,USA,"English, French, German",7.7,1400000,163.64924
tt0034240,Sullivan's Travels,1941,1947-10-13,"Adventure, Comedy, Drama",90,USA,English,7.9,689665,0.10249
tt0034398,The Wolf Man,1941,1949-03-31,Horror,70,USA,English,7.3,180000,0.0042
tt0034583,Casablanca,1942,1946-11-21,"Drama, Romance, War",102,USA,"English, French, German, Italian",8.5,950000,43.74761
tt0034936,Keeper of the Flame,1942,1948-12-21,"Drama, Mystery",100,USA,English,6.8,1172000,0.15392
tt0035423,Kate & Leopold,2001,2002-03-01,"Comedy, Fantasy, Romance",118,USA,"English, French",6.4,48000000,760.19048
tt0036775,Double Indemnity,1944,1946-10-12,"Crime, Drama, Film-Noir",107,USA,English,8.3,927262,0.13886
tt0036868,The Best Years of Our Lives,1946,1948-04-10,"Drama, Romance, War",170,USA,English,8.0,2100000,236.5662
tt0037059,Meet Me in St. Louis,1944,1945-01-01,"Comedy, Drama, Family",113,USA,English,7.6,1700000,4.85932
tt0037611,Conflict,1945,1947-02-27,"Drama, Film-Noir, Mystery",86,USA,English,7.2,774000,0.09635
tt0037638,Detour,1945,1946-01-25,"Crime, Drama, Film-Noir",68,USA,English,7.4,30000,0.16172
tt0037913,Mildred Pierce,1945,1947-12-04,"Crime, Drama, Film-Noir",111,USA,English,8.0,1453000,0.10128
tt0038109,Spellbound,1945,1948-10-23,"Film-Noir, Mystery, Romance",111,USA,English,7.6,1696377,0.19
tt0038355,The Big Sleep,1946,1947-12-23,"Crime, Film-Noir, Mystery",114,USA,English,7.9,250000,0.22356
tt0038492,Dragonwyck,1946,1947-05-17,"Drama, Thriller, Mystery",103,USA,"English, French",7.0,1900000,0.05434
tt0038499,Duel in the Sun,1946,1948-11-18,"Drama, Romance, Western",129,USA,English,6.8,8000000,204.28771
tt0038650,It's a Wonderful Life,1946,1948-03-11,"Drama, Family, Fantasy",130,USA,"English, French",8.6,3180000,61.3072
tt0038762,My Darling Clementine,1946,1947-09-09,"Biography, Drama, Western",97,USA,"English, Spanish",7.8,2000000,0.15293
tt0038787,Notorious,1946,1947-10-30,"Drama, Film-Noir, Romance",102,USA,"English, French, Portuguese",7.9,2000000,1.13061
tt0039631,Monsieur Verdoux,1947,1948-02-26,"Comedy, Crime, Drama",124,USA,English,7.9,2000000,0.64636
tt0039694,The Paradine Case,1947,1952-02-02,"Crime, Drama, Romance",125,USA,English,6.6,4258000,0.06789
tt0040068,Bud Abbott Lou Costello Meet Frankenstein,1948,1950-04-04,"Comedy, Fantasy, Horror",83,USA,English,7.4,800000,0.16444
tt0040522,Ladri di biciclette,1948,1948-11-24,Drama,89,Italy,"Italian, English",8.3,133000,4.28978
tt0040746,Rope,1948,1956-11-17,"Crime, Drama, Mystery",80,USA,English,8.0,1500000,0.10046
tt0040897,The Treasure of the Sierra Madre,1948,1948-11-20,"Adventure, Drama, Western",126,"USA, Mexico","English, Spanish",8.2,3000000,2.15295
tt0041452,The Heiress,1949,1950-11-23,"Drama, Romance",115,USA,"English, French",8.1,2600000,0.00016
tt0042041,White Heat,1949,1950-09-15,"Action, Crime, Drama",114,USA,English,8.1,1300000,0.05534
tt0042192,All About Eve,1950,1951-10-05,Drama,138,USA,"English, French",8.2,1400000,1.50438
tt0042208,The Asphalt Jungle,1950,1951-01-11,"Crime, Drama, Film-Noir",112,USA,"English, German",7.9,1232000,0.29868
tt0042332,Cinderella,1950,1950-09-15,"Animation, Family, Fantasy",74,USA,English,7.3,2900000,951.26535
tt0042464,The Flame and the Arrow,1950,1950-07-09,"Adventure, Drama, Romance",88,USA,English,7.0,1600000,0.06713
tt0042530,Gun Crazy,1950,1951-03-13,"Crime, Drama, Film-Noir",87,USA,English,7.6,400000,0.17322
tt0042876,Rashômon,1950,1952-03-11,"Crime, Drama, Mystery",88,Japan,Japanese,8.2,250000,0.46808
tt0043014,Sunset Blvd.,1950,1951-03-06,"Drama, Film-Noir",110,USA,English,8.4,1752000,2.99645
tt0043265,The African Queen,1951,1952-11-26,"Adventure, Drama, Romance",105,"UK, USA","English, German, Swahili",7.7,1000000,0.51357
tt0043278,An American in Paris,1951,1952-09-06,"Drama, Musical, Romance",114,USA,"English, French, German",7.2,2723903,2.72619
tt0043338,Ace in the Hole,1951,1952-02-20,"Drama, Film-Noir",111,USA,"English, Spanish, Latin",8.1,1800000,23.0
tt0043899,Pandora and the Flying Dutchman,1951,1951-02-01,"Drama, Fantasy, Mystery",122,UK,"English, Spanish",7.0,1500000,0.31805
tt0043949,Quo Vadis,1951,1953-03-05,"Biography, Drama, History",171,USA,English,7.2,7623000,1.01486
tt0044081,A Streetcar Named Desire,1951,1954-04-30,Drama,122,USA,"English, Spanish",8.0,1800000,0.49523
tt0044391,The Bad and the Beautiful,1952,1953-09-18,"Drama, Romance",118,USA,English,7.8,1558000,0.02025
tt0044672,The Greatest Show on Earth,1952,1952-05-01,"Drama, Family, Romance",152,USA,"English, Russian",6.6,4000000,360.0
tt0044926,Moulin Rouge,1952,1953-04-10,"Biography, Drama, Music",119,UK,"English, French",7.1,1500000,0.03188
tt0045152,Singin' in the Rain,1952,1953-02-05,"Comedy, Musical, Romance",103,USA,English,8.3,2540800,18.64182
tt0045205,Sudden Fear,1952,1952-10-24,"Film-Noir, Thriller",110,USA,English,7.5,720000,0.24476
tt0045537,The Band Wagon,1953,1954-05-18,"Comedy, Musical, Romance",112,USA,"English, French, German",7.5,2169120,0.14537
tt0045793,From Here to Eternity,1953,1954-10-08,"Drama, Romance, War",118,USA,English,7.6,1650000,0.36416
tt0045810,Gentlemen Prefer Blondes,1953,1954-01-30,"Comedy, Musical, Romance",91,USA,"English, French",7.2,2260000,0.00648
tt0045826,Glen or Glenda,1953,1953-04-01,Drama,65,USA,English,4.2,20000,0.10158
tt0045888,House of Wax,1953,1953-10-29,Horror,88,USA,English,7.1,1000000,237.5
tt0045943,Julius Caesar,1953,1953-06-04,"Biography, Drama, History",120,USA,English,7.3,2070000,0.10831
tt0046004,Little Fugitive,1953,1954-01-06,"Drama, Family",80,USA,English,7.5,30000,1.62373
tt0046183,Peter Pan,1953,1953-12-16,"Animation, Adventure, Family",77,USA,"English, American Sign Language",7.3,4000000,874.04651
tt0046247,The Robe,1953,1954-05-07,"Drama, History",135,USA,English,6.7,5000000,360.0
tt0046816,The Caine Mutiny,1954,1954-12-09,"Drama, War",124,USA,English,7.7,2000000,217.5
tt0046912,Dial M for Murder,1954,1954-11-19,"Crime, Thriller",105,USA,English,8.2,1400000,0.18816
tt0047034,Gojira,1954,1957-04-05,"Action, Drama, Horror",96,Japan,Japanese,7.6,175000,5.62711
tt0047365,Prince Valiant,1954,1954-04-05,"Action, Adventure, Drama",100,USA,English,6.2,2970000,0.03373
tt0047396,Rear Window,1954,1955-04-14,"Mystery, Thriller",112,USA,English,8.4,1000000,370.32034
tt0047422,River of No Return,1954,1954-10-15,"Action, Adventure, Drama",91,USA,English,6.6,2195000,0.08757
tt0047522,A Star Is Born,1954,1955-02-25,"Drama, Musical, Romance",154,USA,English,7.6,5019770,43.4889
tt0047849,Bad Day at Black Rock,1955,1955-10-29,"Crime, Drama, Mystery",81,USA,English,7.7,1271000,0.10813
tt0048261,Kiss Me Deadly,1955,1956-02-28,"Crime, Film-Noir, Mystery",106,USA,"English, Italian, Spanish",7.6,410000,0.07178
tt0048280,Lady and the Tramp,1955,1955-12-15,"Animation, Adventure, Comedy",76,USA,English,7.3,4000000,939.33394
tt0048316,Love Is a Many-Splendored Thing,1955,1955-12-01,"Biography, Drama, Romance",102,USA,"English, Mandarin",6.5,1780000,0.3033
tt0048424,The Night of the Hunter,1955,1956-02-11,"Crime, Drama, Film-Noir",92,USA,English,8.0,795000,0.02001
tt0048445,Oklahoma!,1955,1957-04-12,"Comedy, Drama, Musical",145,USA,English,7.0,5000000,0.1552
tt0048545,Rebel Without a Cause,1955,1956-02-24,Drama,111,USA,English,7.7,1500000,1.99963
tt0048605,The Seven Year Itch,1955,1955-11-30,"Comedy, Romance",105,USA,English,7.1,1800000,0.07652
tt0048691,The Tall Men,1955,1956-03-07,Western,122,USA,"English, Spanish",6.7,3115000,0.10714
tt0048960,Around the World in 80 Days,1956,1957-09-05,"Adventure, Comedy, Family",167,USA,"English, Spanish, French",6.8,6000000,420.0
tt0049261,Giant,1956,1957-03-18,"Drama, Western",201,USA,"English, Spanish",7.6,5400000,328.55818
tt0049366,Invasion of the Body Snatchers,1956,1957-10-02,"Drama, Horror, Sci-Fi",80,USA,English,7.7,417000,0.01861
tt0049432,The Last Hunt,1956,1956-04-19,"Drama, Western",108,USA,English,6.9,2121000,0.04236
tt0049470,The Man Who Knew Too Much,1956,1956-09-06,"Drama, Thriller",120,USA,"English, Arabic, French",7.5,2500000,0.0819
tt0049833,The Ten Commandments,1956,1957-06-29,"Adventure, Drama",220,USA,English,7.8,13282712,655.0
tt0050083,12 Angry Men,1957,1957-09-04,"Crime, Drama",96,USA,English,8.9,350000,0.00576
tt0050208,Boy on a Dolphin,1957,1957-04-19,"Adventure, Drama, Romance",111,USA,"English, Greek",6.3,2800000,0.03867
tt0050212,The Bridge on the River Kwai,1957,1958-03-28,"Adventure, Drama, War",161,"UK, USA","English, Japanese, Thai",8.1,3000000,272.0
tt0050407,Forty Guns,1957,1958-01-10,"Romance, Western",80,USA,English,7.0,300000,0.06344
tt0050539,The Incredible Shrinking Man,1957,1960-08-15,"Horror, Sci-Fi",81,USA,English,7.6,750000,0.0258
tt0050825,Paths of Glory,1957,1958-01-22,"Drama, War",88,USA,"English, German, Latin",8.4,935000,0.05252
tt0050972,Silk Stockings,1957,1957-07-18,"Comedy, Musical, Romance",117,USA,English,6.8,1853463,0.09755
tt0050976,Det sjunde inseglet,1957,1960-01-13,"Drama, Fantasy",96,Sweden,"Swedish, Latin",8.2,150000,2.30571
tt0051036,Sweet Smell of Success,1957,1957-10-04,"Drama, Film-Noir",96,USA,English,8.1,3400000,0.07704
tt0051201,Witness for the Prosecution,1957,1958-03-03,"Crime, Drama, Mystery",116,USA,"English, German",8.4,3000000,0.07693
tt0051393,The Badlanders,1958,1958-12-14,"Romance, Western",85,USA,"English, Spanish",6.4,1436000,0.04006
tt0051579,En cas de malheur,1958,1958-09-17,"Drama, Crime, Romance",105,"France, Italy",French,6.7,750000,0.49454
tt0051622,The Fly,1958,1958-09-05,"Drama, Horror, Sci-Fi",94,USA,"English, French",7.1,700000,0.01501
tt0051849,The Left Handed Gun,1958,1958-04-30,Western,102,USA,"English, Spanish",6.5,700000,0.05066
tt0052027,The Old Man and the Sea,1958,1958-10-11,"Adventure, Drama",86,USA,English,7.0,5000000,0.6774
tt0052218,Some Came Running,1958,1959-04-30,"Drama, Romance",137,USA,English,7.4,3151000,0.28594
tt0052225,South Pacific,1958,1959-02-20,"Musical, Romance, War",157,USA,"English, French",6.8,6000000,4.58
tt0052311,Touch of Evil,1958,1958-08-16,"Crime, Drama, Film-Noir",95,USA,"English, Spanish",8.0,829000,22.86947
tt0052357,Vertigo,1958,1958-12-18,"Mystery, Romance, Thriller",128,USA,English,8.3,2479000,77.96389
tt0052618,Ben-Hur,1959,1960-10-21,"Adventure, Drama, History",212,USA,English,8.1,15000000,744.27638
tt0053125,North by Northwest,1959,1959-10-28,"Adventure, Mystery, Thriller",136,USA,"English, French",8.3,3101000,0.73446
tt0053285,Sleeping Beauty,1959,1959-12-01,"Animation, Family, Fantasy",75,USA,English,7.2,6000000,516.0
tt0053291,Some Like It Hot,1959,1959-09-16,"Comedy, Music, Romance",121,USA,English,8.2,2883848,831.69282
tt0053318,"Suddenly, Last Summer",1959,1960-03-18,"Drama, Mystery, Thriller",114,"UK, USA",English,7.6,3000000,0.09749
tt0053434,Warlock,1959,1959-04-23,"Drama, Western",121,USA,English,7.2,2400000,0.08892
tt0053604,The Apartment,1960,1960-10-06,"Comedy, Drama, Romance",125,USA,English,8.3,3000000,1.77066
tt0054177,Le petit soldat,1963,1970-04-07,"War, Drama",88,France,French,7.2,180000,0.24296
tt0054215,Psycho,1960,1960-10-28,"Horror, Mystery, Thriller",109,USA,English,8.5,806947,320.08644
tt0054331,Spartacus,1960,1960-12-07,"Adventure, Biography, Drama",197,USA,English,7.9,12000000,18.44789
tt0054357,Swiss Family Robinson,1960,1961-09-06,"Adventure, Family",126,USA,English,7.2,5000000,403.56
tt0054387,The Time Machine,1960,1960-08-25,"Adventure, Romance, Sci-Fi",103,USA,English,7.6,750000,0.05902
tt0054698,Breakfast at Tiffany's,1961,1962-01-23,"Comedy, Drama, Romance",115,USA,"English, Portuguese, French, Japanese",7.6,2500000,3.5775
tt0054861,The Exiles,1961,1961-07-13,Drama,72,USA,English,6.7,539,0.30945
tt0055031,Judgment at Nuremberg,1961,1961-12-18,"Drama, War",179,USA,"English, German",8.2,3000000,0.1218
tt0055254,One Hundred and One Dalmatians,1961,1961-11-30,"Animation, Adventure, Comedy",79,USA,English,7.2,4000000,2160.26182
tt0055320,Il posto,1961,1962-07-12,Drama,93,Italy,Italian,8.0,55000,0.0908
tt0055572,Une femme est une femme,1961,1961-10-25,"Comedy, Drama, Romance",85,"France, Italy",French,7.5,160000,1.00665
tt0055614,West Side Story,1961,1962-09-21,"Crime, Drama, Musical",153,USA,"English, Spanish",7.5,6000000,440.61777
tt0055928,Dr. No,1962,1963-01-17,"Action, Adventure, Thriller",110,UK,"English, French",7.2,1100000,160.68461
tt0055998,Freud,1962,1962-12-12,"Biography, Drama",140,USA,English,7.3,4000000,0.06388
tt0056085,How the West Was Won,1962,1963-01-30,Western,164,USA,"English, Arapaho",7.1,15000000,0.76729
tt0056172,Lawrence of Arabia,1962,1963-10-29,"Adventure, Biography, Drama",228,UK,"English, Arabic, Turkish",8.3,15000000,457.10874
tt0056193,Lolita,1962,1962-12-19,"Crime, Drama, Romance",153,"UK, USA","English, French, Spanish, German",7.6,2000000,0.04631
tt0056218,The Manchurian Candidate,1962,1963-02-21,"Drama, Thriller",126,USA,"English, Spanish",7.9,2200000,27.57256
tt0056241,The Miracle Worker,1962,1962-11-07,"Biography, Drama",106,USA,"English, American Sign Language",8.1,500000,0.04139
tt0056592,To Kill a Mockingbird,1962,1963-09-11,"Crime, Drama",129,USA,English,8.2,2000000,5.99146
tt0056663,Vivre sa vie: Film en douze tableaux,1962,1963-02-21,Drama,80,France,French,8.0,64000,0.24517
tt0056869,The Birds,1963,1963-10-31,"Drama, Horror, Mystery",119,USA,English,7.7,2500000,0.32655
tt0056923,Charade,1963,1963-12-19,"Comedy, Mystery, Romance",113,USA,"English, French, German, Italian, Spanish",7.9,3000000,1.73057
tt0056937,Cleopatra,1963,1964-01-30,"Biography, Drama, History",192,"Switzerland, UK, USA",English,7.0,44000000,577.77778
tt0057012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,1964-04-03,Comedy,95,"UK, USA","English, Russian",8.4,1800000,94.43876
tt0057076,From Russia with Love,1963,1964-01-31,"Action, Adventure, Thriller",115,UK,"English, Russian, Turkish, Romany",7.4,2000000,248.08046
tt0057115,The Great Escape,1963,1963-08-30,"Adventure, Drama, History",172,USA,"English, German, French, Russian, Spanish",8.2,4000000,2.2794
tt0057129,The Haunting,1963,1963-10-31,Horror,112,UK,English,7.5,1400000,0.00742
tt0057193,It's a Mad Mad Mad Mad World,1963,1964-04-16,"Action, Adventure, Comedy",210,USA,English,7.5,9400000,463.32858
tt0057345,Le mépris,1963,1963-10-29,"Drama, Romance",103,"France, Italy","French, English, German, Italian",7.6,900000,9.20144
tt0057546,The Sword in the Stone,1963,1964-12-23,"Animation, Adventure, Comedy",79,USA,English,7.2,3000000,120.0
tt0057869,Bande à part,1964,1964-08-05,"Comedy, Crime, Drama",95,France,"French, English",7.7,120000,1.06074
tt0057877,Becket,1964,1964-03-11,"Biography, Drama, History",148,"UK, USA","English, Latin, Welsh",7.8,3000000,1.49327
tt0057940,Cheyenne Autumn,1964,1964-11-27,"Drama, History, Western",154,USA,English,6.8,4200000,0.1098
tt0058150,Goldfinger,1964,1965-01-01,"Action, Adventure, Thriller",110,UK,"English, Chinese, Spanish",7.7,3000000,511.60174
tt0058182,A Hard Day's Night,1964,1964-08-21,"Comedy, Music, Musical",87,UK,"English, German, French",7.6,560000,23.60561
tt0058265,"Kiss Me, Stupid",1964,1964-12-22,"Comedy, Romance",125,USA,English,7.0,3500000,0.08869
tt0058329,Marnie,1964,1964-09-24,"Crime, Drama, Mystery",130,USA,English,7.2,3000000,0.07095
tt0058331,Mary Poppins,1964,1965-10-02,"Comedy, Family, Fantasy",139,USA,English,7.8,6000000,1030.82283
tt0058385,My Fair Lady,1964,1965-03-23,"Drama, Family, Musical",170,USA,English,7.8,17000000,726.61442
tt0058404,The Night of the Iguana,1964,1964-10-28,Drama,125,USA,"English, Spanish",7.6,3000000,0.03942
tt0058414,Nothing But a Man,1964,1964-09-19,"Drama, Romance",95,USA,English,8.0,160000,0.13063
tt0058453,Paris - When It Sizzles,1964,1964-04-08,"Comedy, Romance",110,USA,"English, French",6.4,4000000,0.10721
tt0058461,Per un pugno di dollari,1964,1964-09-12,"Action, Drama, Western",99,"Italy, Spain, West Germany","Italian, Spanish",8.0,200000,145.16248
tt0058898,"Alphaville, une étrange aventure de Lemmy Caution",1965,1965-08-07,"Drama, Mystery, Sci-Fi",99,"France, Italy","French, English",7.1,220000,0.47696
tt0058946,La battaglia di Algeri,1966,1966-09-09,"Drama, War",121,"Algeria, Italy","Arabic, French, English",8.1,800000,9.64028
tt0059012,Campanadas a medianoche,1965,1968-06-14,"Comedy, Drama, History",119,"Switzerland, Spain",English,7.8,800000,1.26724
tt0059113,Doctor Zhivago,1965,1966-12-10,"Drama, Romance, War",197,"Italy, USA","English, Russian, French",8.0,11000000,1119.18564
tt0059418,Major Dundee,1965,1965-04-15,"Adventure, War, Western",123,USA,"English, French, Spanish",6.7,3800000,0.20807
tt0059578,Per qualche dollaro in più,1965,1965-12-20,Western,132,"Italy, Spain, West Germany","Italian, English",8.3,600000,150.0
tt0059592,Pierrot le Fou,1965,1966-01-29,"Crime, Drama, Romance",110,"France, Italy","French, English, Italian",7.6,300000,1.34722
tt0059646,Repulsion,1965,1966-07-03,"Drama, Horror, Thriller",105,UK,English,7.7,300000,0.33174
tt0059742,The Sound of Music,1965,1965-12-22,"Biography, Drama, Family",172,USA,"English, German",8.0,8200000,1594.13574
tt0059800,Thunderball,1965,1965-12-15,"Action, Adventure, Thriller",130,UK,"English, French",7.0,9000000,635.95658
tt0060176,Blowup,1966,1967-09-26,"Drama, Mystery, Thriller",111,"UK, Italy",English,7.6,1800000,0.06066
tt0060196,"Il buono, il brutto, il cattivo",1966,1966-12-23,Western,161,"Italy, Spain, West Germany",Italian,8.8,1200000,252.52481
tt0060390,Fahrenheit 451,1966,1966-11-23,"Drama, Sci-Fi",112,UK,English,7.2,1500000,0.00509
tt0060647,Made in U.S.A,1966,1969-01-16,"Comedy, Crime, Mystery",90,France,"French, English",6.4,50000,0.95209
tt0061184,Who's Afraid of Virginia Woolf?,1966,1966-10-27,Drama,131,USA,"English, Latin, Spanish",8.0,7500000,280.05068
tt0061328,Accident,1967,1967-10-19,Drama,105,UK,English,6.9,600000,0.64675
tt0061452,Casino Royale,1967,1967-12-22,Comedy,131,"UK, USA","English, French, Scottish Gaelic, German, Japanese",5.2,12000000,0.02324
tt0061643,Fando y Lis,1968,1970,"Adventure, Fantasy",93,Mexico,Spanish,7.0,100000,0.01897
tt0061722,The Graduate,1967,1968-09-11,"Comedy, Drama, Romance",106,USA,English,8.0,3000000,1050.15008
tt0061735,Guess Who's Coming to Dinner,1967,1968-04-03,"Comedy, Drama",108,USA,English,7.8,4000000,566.66667
tt0061747,Hang 'Em High,1968,1968-04-12,"Drama, Western",114,USA,English,7.0,1600000,110.0
tt0061780,The Honey Pot,1967,1967-09-28,"Comedy, Crime, Mystery",125,"USA, Italy",English,6.9,6000000,0.11159
tt0061811,In the Heat of the Night,1967,1968-01-12,"Crime, Drama, Mystery",110,USA,English,7.9,2000000,0.27669
tt0061852,The Jungle Book,1967,1968-12-06,"Animation, Adventure, Family",78,USA,English,7.6,4000000,2103.10084
tt0061955,La mariée était en noir,1968,1968-04-30,"Crime, Drama, Mystery",107,"France, Italy",French,7.3,747000,0.45075
tt0062185,Reflections in a Golden Eye,1967,1967-10-26,"Drama, Romance, Thriller",108,USA,English,6.8,4500000,0.65232
tt0062407,Two for the Road,1967,1967-10-26,"Comedy, Drama, Romance",111,UK,"English, French, Italian",7.5,4000000,0.1738
tt0062512,You Only Live Twice,1967,1967-10-04,"Action, Adventure, Thriller",117,UK,"English, Japanese, Russian",6.9,9500000,430.84787
tt0062622,2001: A Space Odyssey,1968,1968-12-12,"Adventure, Sci-Fi",149,"UK, USA","English, Russian",8.3,12000000,689.89547
tt0062695,Baisers volés,1968,1969-03-25,"Comedy, Drama, Romance",91,France,"French, English",7.7,350000,0.00509
tt0062755,The Boston Strangler,1968,1968-10-16,"Crime, Drama, Mystery",116,USA,English,7.1,4100000,0.09439
tt0062765,Bullitt,1968,1969-04-05,"Action, Crime, Thriller",114,USA,English,7.4,5500000,5.1135
tt0062803,Chitty Chitty Bang Bang,1968,1969-01-18,"Adventure, Family, Fantasy",144,"UK, USA","English, German, French, Latin",6.9,10000000,0.00398
tt0062824,Coogan's Bluff,1968,1968-12-21,"Action, Comedy, Crime",93,USA,English,6.5,1500000,31.1
tt0062994,Funny Girl,1968,1969-02-13,"Biography, Comedy, Drama",151,USA,English,7.4,14100000,522.24263
tt0063227,The Lion in Winter,1968,1969-04-17,"Biography, Drama, History",134,"UK, USA",English,7.9,4000000,0.18177
tt0063350,Night of the Living Dead,1968,1970-08-01,"Horror, Thriller",96,USA,English,7.9,114000,2.36452
tt0063374,The Odd Couple,1968,1968-09-10,Comedy,105,USA,English,7.7,1200000,445.27234
tt0063415,The Party,1968,1969-02-07,Comedy,99,USA,"English, Italian, Russian, French, Chinese",7.5,1500000,0.10631
tt0063442,Planet of the Apes,1968,1968-04-10,"Adventure, Sci-Fi",112,USA,English,8.0,5800000,325.99045
tt0063462,The Producers,1967,1971-01-02,"Comedy, Music",88,USA,"English, German",7.6,941000,3.75143
tt0063688,The Thomas Crown Affair,1968,1968-10-05,"Crime, Drama, Romance",102,USA,English,7.0,4300000,0.4305
